video_name,label,success,absdiff_std,bvp_std,d3_temporal_score,highfreq_score,patch_corr_mean,patch_signal_std_mean,pseudo_snr_db
id0_id16_0001.mp4,fake,True,0.02398794278481937,0.0978175624509178,1.9676530361175537,0.0074073816649615765,0.2730728335093118,0.18255158109548125,-4.453906026846156
id0_id16_0002.mp4,fake,True,0.02060137386901252,0.08098671018999792,1.8648399114608765,0.014920912683010101,0.1673757660502589,0.20526236546831125,-4.420906395349335
id0_id16_0003.mp4,fake,True,0.020386648219214806,0.07246735636306158,3.469291925430298,0.01133209839463234,0.11802914381930445,0.21151702300869962,-4.9668660328169985
id0_id16_0004.mp4,fake,True,0.03451975889082608,0.10714169472037889,3.10998797416687,0.014706372283399105,0.17417255707885704,0.24733388140803614,-7.455022644343416
id0_id16_0005.mp4,fake,True,0.02728863004532615,0.09407745928704772,2.5517828464508057,0.01573934033513069,0.22382132612336836,0.24450590918230633,-2.720173161067339
id0_id16_0006.mp4,fake,True,0.02343684571016896,0.08206474950250614,2.485873222351074,0.009315738454461098,0.22837631056412946,0.16152728877829686,-5.349701046251278
id0_id16_0007.mp4,fake,True,0.026527388852721514,0.1087455483833461,3.3977243900299072,0.013518265448510647,0.20012981587169631,0.2548571589488379,-7.377401746634455
id0_id16_0008.mp4,fake,True,0.02716512697849152,0.12919247983216411,3.009185791015625,0.026490498334169388,0.1942680892029207,0.31923219729048286,-3.86297317170927
id0_id16_0009.mp4,fake,True,0.03190346908180029,0.1152656839443493,3.2080960273742676,0.01020183227956295,0.21718473347906356,0.24760704986011794,-6.4550958866724955
id0_id17_0000.mp4,fake,True,0.03717953554207437,0.13928798670294928,2.7425193786621094,0.012929408811032772,0.17125932688939824,0.3266239779750402,-4.340905922851367
id0_id17_0001.mp4,fake,True,0.03151624162481545,0.1234198321163149,2.384859561920166,0.007502891588956118,0.28093931110182657,0.22154566978042126,-6.31352693791324
id0_id17_0002.mp4,fake,True,0.024727725739331786,0.09146409391247315,1.5245296955108643,0.014956903643906116,0.18123445771886226,0.23776373922312777,-2.671590632106859
id0_id17_0003.mp4,fake,True,0.02725359789672849,0.10637509363357742,3.2373878955841064,0.011516750790178776,0.15022356831651465,0.24992425278006006,-7.94802642723519
id0_id17_0005.mp4,fake,True,0.0638059563437474,0.19961246727886067,2.7275023460388184,0.015886982902884483,0.26297784745641306,0.33890991990475294,-7.093989009814191
id0_id17_0006.mp4,fake,True,0.02438614816915552,0.07702103463372595,1.9691625833511353,0.00929279625415802,0.1953059519241598,0.17075837536049776,-4.976735929637977
id0_id17_0007.mp4,fake,True,0.031022347004291684,0.11668199614400701,3.3197293281555176,0.013500260189175606,0.12348782571640882,0.36293833905067935,-4.584695787225333
id0_id17_0009.mp4,fake,True,0.03131732853203042,0.12897723291311394,3.821147918701172,0.010292545892298222,0.23003927074382605,0.24201877040502515,-6.528789543678505
id0_id1_0000.mp4,fake,True,0.0479643941749879,0.18430233540379848,2.0926668643951416,0.012841248884797096,0.23692366964489037,0.3066137513843434,-4.546527466383541
id0_id1_0001.mp4,fake,True,0.026731904242109725,0.10029610412633537,2.3394525051116943,0.007423138711601496,0.21282953635587354,0.23331472075901089,-5.22217570501684
id0_id1_0002.mp4,fake,True,0.020694962009424372,0.08664973474693095,1.4176157712936401,0.01488059014081955,0.19940803124525494,0.21318403982157624,0.26633731130853994
id0_id1_0003.mp4,fake,True,0.03473291058868661,0.12369676588745121,3.163702964782715,0.011115025728940964,0.1448036474098884,0.3863124086895895,-6.306233732752913
id0_id1_0005.mp4,fake,True,0.03788292952697951,0.12561507093098,2.329572916030884,0.015744134783744812,0.20097987782340748,0.29660239378138814,-7.560859327846594
id0_id1_0007.mp4,fake,True,0.039916382880654584,0.142972422418455,2.9497504234313965,0.01349570881575346,0.1807918436133461,0.34195231295601136,-4.40096013672137
id0_id1_0009.mp4,fake,True,0.031600809364519866,0.11860148692823495,3.8887250423431396,0.010145609267055988,0.19684071531902064,0.2509861975164068,-7.435837178532756
id0_id20_0000.mp4,fake,True,0.028496931296048827,0.10139627520254707,3.0239713191986084,0.01245184801518917,0.1502947812821115,0.2341837494311928,-7.784544346477944
id0_id20_0001.mp4,fake,True,0.0231014160662001,0.07565591115290142,2.6565096378326416,0.007234560791403055,0.21962467749015085,0.16527301566411734,-4.344810242096376
id0_id20_0002.mp4,fake,True,0.016947245412136065,0.0572383284051083,1.9819098711013794,0.013944225385785103,0.10690740030192536,0.1916263512436744,-5.45711621516072
id0_id20_0003.mp4,fake,True,0.022520194838245477,0.08092178350820178,4.102996826171875,0.01122693158686161,0.10975262504068824,0.25773873088968074,-3.8453808208429296
id0_id20_0004.mp4,fake,True,0.022532494592931482,0.06701605504649186,2.9151132106781006,0.013679365627467632,0.09426879118110475,0.3140235973326732,-6.1708363145007175
id0_id20_0005.mp4,fake,True,0.022581768767739478,0.09392193843514228,2.5027616024017334,0.015351902693510056,0.11886917738393622,0.3032595992296545,-6.657397972816406
id0_id20_0006.mp4,fake,True,0.018162603513828163,0.0698594370229736,2.464398145675659,0.009048627689480782,0.20234209917944074,0.15504157760912243,-3.8391714193940825
id0_id20_0007.mp4,fake,True,0.02023642829319512,0.08543114384552654,3.255133867263794,0.013152888976037502,0.1619945140704917,0.22741362780274468,-1.1983221993520323
id0_id20_0009.mp4,fake,True,0.027869039188549903,0.10155391625557275,2.940687417984009,0.00976171251386404,0.22538664213897944,0.2010726417165419,-5.097975272481598
