video_name,label,success,absdiff_std,bvp_std,d3_temporal_score,highfreq_score,patch_corr_mean,patch_signal_std_mean,pseudo_snr_db
id0_id16_0001.mp4,fake,True,0.17396811806834442,0.6381003551213583,1.9674222469329834,0.0074073816649615765,0.2359007928472974,1.0097584912387434,-2.7423761610761876
id0_id16_0002.mp4,fake,True,0.15984318931676483,0.6876899843821421,1.8657073974609375,0.014920912683010101,0.2574777856854756,1.05246647556014,-3.794986990174929
id0_id16_0003.mp4,fake,True,0.1323811080327825,0.5495060789744373,3.470059394836426,0.01133209839463234,0.10277197617339213,1.6012095108954492,-4.230705571559122
id0_id16_0004.mp4,fake,True,0.42743402991366203,1.9516569867553006,3.1086647510528564,0.014706372283399105,0.12129553507486114,3.5081076851973703,0.7561890534891108
id0_id16_0005.mp4,fake,True,0.2697321945772785,1.1949056089565802,2.551276922225952,0.01573934033513069,0.21947380859201557,2.6509722580560737,-3.8627913876493998
id0_id16_0006.mp4,fake,True,0.09640475749921214,0.4334492252483766,2.4859325885772705,0.009315738454461098,0.32186720659153845,0.4749885411672822,-3.367077757196303
id0_id16_0007.mp4,fake,True,0.07203214958666493,0.33701326890940164,3.398151397705078,0.013518265448510647,0.09118382604669424,0.8679983833550198,-1.808197421818978
id0_id16_0008.mp4,fake,True,0.30001381316446724,1.4400078339051874,3.0092084407806396,0.026490498334169388,0.1897667504024714,2.4406663437561154,-7.807669209747114
id0_id16_0009.mp4,fake,True,0.17834803800108157,0.8609344570842993,3.2085018157958984,0.01020183227956295,0.2516825235578867,1.3586951862096905,-2.459493196301017
id0_id17_0000.mp4,fake,True,0.1833738559784469,0.5993393207256852,2.7425849437713623,0.012929408811032772,0.1857545055676682,0.7638883971893651,-5.133049135402928
id0_id17_0001.mp4,fake,True,0.17782143527504113,0.6469605976686877,2.385058641433716,0.007502891588956118,0.22648461787874688,1.0369525573720937,-7.23354697869751
id0_id17_0002.mp4,fake,True,0.1699943669222052,0.7027328752674529,1.5240002870559692,0.014956903643906116,0.27880874278080164,1.0782442506006515,-4.210815417366697
id0_id17_0003.mp4,fake,True,0.12086225807274106,0.5170234508065618,3.2376084327697754,0.011516750790178776,0.10501449200637279,1.6305425555916,-6.519926217434321
id0_id17_0005.mp4,fake,True,0.2983514589637271,1.3258458118432341,2.728109121322632,0.015886982902884483,0.23171191540896907,2.673785051995193,-3.2445086666030782
id0_id17_0006.mp4,fake,True,0.09345386669107372,0.42618923315583784,1.9692097902297974,0.00929279625415802,0.3302225057271967,0.48311501246275756,-3.1945998856749402
id0_id17_0007.mp4,fake,True,0.07909782256376378,0.40718734989811184,3.3188016414642334,0.013500260189175606,0.1423115883711368,0.9000416135326943,-4.860544448375766
id0_id17_0009.mp4,fake,True,0.16677003960412742,0.8956153507783515,3.8210906982421875,0.010292545892298222,0.29424749505432396,1.3112819185612195,-3.621086056104563
id0_id1_0000.mp4,fake,True,0.11579564598907414,0.4187777592133381,2.0928401947021484,0.012841248884797096,0.15919391037021424,0.7919384539744163,-2.6421149707945473
id0_id1_0001.mp4,fake,True,0.18508719074095534,0.6680372434316084,2.3390865325927734,0.007423138711601496,0.22722742385861078,0.9994962015820968,-2.3210494038996856
id0_id1_0002.mp4,fake,True,0.14646158916603091,0.6213389052304015,1.4184316396713257,0.01488059014081955,0.23550069659651965,1.0796590903805117,-4.708094875439135
id0_id1_0003.mp4,fake,True,0.14105119620928291,0.563290448048788,3.1645102500915527,0.011115025728940964,0.10078012843071603,1.658315776710371,-2.2023665298499258
id0_id1_0005.mp4,fake,True,0.2806432773386157,1.1453659830860878,2.327314615249634,0.015744134783744812,0.2085609941472475,2.5848814775829174,-4.331995508189093
id0_id1_0007.mp4,fake,True,0.08853598906059065,0.37141338926513184,2.949685573577881,0.01349570881575346,0.10698945157705982,0.9553983027770375,-3.8798181504133233
id0_id1_0009.mp4,fake,True,0.1846977486091951,0.8905266540459388,3.8882663249969482,0.010145609267055988,0.2775079528712671,1.3140026023296965,-2.5253654366410307
id0_id20_0000.mp4,fake,True,0.1143622308274313,0.44721316970913105,3.0247156620025635,0.01245184801518917,0.18685785371743563,0.7548962374802239,-1.8645790207043489
id0_id20_0001.mp4,fake,True,0.18723455332963085,0.6770191952704556,2.657641649246216,0.007234560791403055,0.2636659714763324,0.9896420118932111,-8.240962387684212
id0_id20_0002.mp4,fake,True,0.17244134062032945,0.7624541919742742,1.9819278717041016,0.013944225385785103,0.29163359944820744,1.0545592676906679,-3.4910541568705735
id0_id20_0003.mp4,fake,True,0.14728357808585255,0.6238233881899451,4.103290557861328,0.01122693158686161,0.1478890650049096,1.5991141818794035,-3.463651123012715
id0_id20_0004.mp4,fake,True,0.4306881689693699,2.175410680303529,2.912459135055542,0.013679365627467632,0.14686911686354065,3.317217682336898,0.9467341007798468
id0_id20_0005.mp4,fake,True,0.26641580992882186,1.201286986351518,2.502547025680542,0.015351902693510056,0.22527082378121027,2.505755088751941,-3.0603934445223735
id0_id20_0006.mp4,fake,True,0.09387507667173019,0.4493515073051107,2.4617435932159424,0.009048627689480782,0.36110556300652724,0.457404787634741,-4.007880323860174
id0_id20_0007.mp4,fake,True,0.07219963053338076,0.31583242735306366,3.25521183013916,0.013152888976037502,0.1044780581255181,0.8721023376460219,-1.7956872967629476
id0_id20_0009.mp4,fake,True,0.19177620865963163,0.9863392724915403,2.940687417984009,0.00976171251386404,0.3231806183482239,1.3145172040520865,-2.7354666105635923
id0_id21_0000.mp4,fake,True,0.12424441368717473,0.4251997602266698,3.329871416091919,0.012471914291381836,0.18790816084955905,0.8042394223701765,-4.076878355380866
